,标识符,机型,始发地,出发,到达
223,DKH1858,A321,Qingdao Liuting Int'l (TAO / ZSQD),Mon 10:09PM CST,Mon 11:21PM CST
224,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:30PM CST,Mon 11:18PM CST
225,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Mon 08:31PM CST,Mon 10:50PM CST
226,CSZ8520,B738,Shubuling (LYI / ZSLY),Mon 09:36PM CST,Mon 10:39PM CST
227,CSZ9813,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:29PM CST,Mon 10:32PM CST
228,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Mon 08:21PM CST,Mon 10:28PM CST
229,CSZ9544,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:12PM CST,Mon 10:23PM CST
230,CES9780,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 07:51PM CST,Mon 10:12PM CST
231,CES2950,A320,Beijing Capital Int'l (PEK / ZBAA),Mon 08:25PM CST,Mon 10:03PM CST
232,CES2986,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:21PM CST,Mon 09:37PM CST
233,CSZ9285,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:33PM CST,Mon 09:29PM CST
234,CSC8761,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:04PM CST,Mon 09:25PM CST
235,DKH1907,A321,Huizhou Pingtan Airport (HUZ / ZGHZ),Mon 07:27PM CST,Mon 09:19PM CST
236,OTC7230,A320,Changbaishan Airport (NBS / ZYBS),Mon 07:50PM CST,Mon 09:14PM CST
237,RLH6556,B733,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 06:53PM CST,Mon 09:10PM CST
238,CES2718,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 07:33PM CST,Mon 09:08PM CST
239,CSZ8518,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:14PM CST,Mon 08:59PM CST
240,CES2918,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 06:54PM CST,Mon 08:37PM CST
241,EPA6218,B738,Changchun Longjia Int'l (CGQ / ZYCC),Mon 05:32PM CST,Mon 08:15PM CST
242,CSN3209,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 06:08PM CST,Mon 08:10PM CST
243,CSZ8161,A320,Yuncheng (YCU / ZBYC),Mon 06:18PM CST,Mon 08:06PM CST
244,CSC8625,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 05:59PM CST,Mon 08:03PM CST
245,CES9795,A320,Yining (YIN / ZWYN),Mon 03:17PM CST,Mon 08:01PM CST
246,CES9786,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 06:06PM CST,Mon 07:58PM CST
247,DKH1854,A320,Sanya Phoenix Int'l (SYX / ZJSY),Mon 04:45PM CST,Mon 07:56PM CST
248,RLH6555,B733,Kunming Changshui Int'l (KMG / ZPPP),Mon 05:19PM CST,Mon 07:51PM CST
249,CXA8537,B737,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 06:35PM CST,Mon 07:47PM CST
250,CES2702,A321,Qingdao Liuting Int'l (TAO / ZSQD),Mon 06:33PM CST,Mon 07:45PM CST
251,CSN3917,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 05:54PM CST,Mon 07:42PM CST
252,CSZ9811,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 05:32PM CST,Mon 07:38PM CST
253,JYH1072,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 05:15PM CST,Mon 07:36PM CST
254,OTC7148,A321,Changchun Longjia Int'l (CGQ / ZYCC),Mon 04:50PM CST,Mon 07:27PM CST
255,CES2738,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 05:18PM CST,Mon 07:08PM CST
256,CES2980,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 05:07PM CST,Mon 06:36PM CST
257,CSZ8542,B738,Yichang (YIH / ZHYC),Mon 05:08PM CST,Mon 06:30PM CST
258,OTC7251,A320,Changsha Huanghua Int'l (CSX / ZGHA),Mon 04:45PM CST,Mon 06:23PM CST
259,DKH1848,A20N,Changsha Huanghua Int'l (CSX / ZGHA),Mon 04:56PM CST,Mon 06:19PM CST
260,CSZ9809,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 03:40PM CST,Mon 05:49PM CST
261,CSZ9829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 03:44PM CST,Mon 05:34PM CST
262,CES2850,A320,Zunyi (ZYI / ZUZY),Mon 03:29PM CST,Mon 05:12PM CST
263,CES2934,A320,Zhanjiang (ZHA / ZGZJ),Mon 02:45PM CST,Mon 04:43PM CST
264,CSZ9825,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 02:45PM CST,Mon 04:41PM CST
265,CES9778,A320,Sanya Phoenix Int'l (SYX / ZJSY),Mon 01:08PM CST,Mon 04:11PM CST
266,OTC7210,A320,Quanzhou Jinjiang (JJN / ZSQZ),Mon 02:32PM CST,Mon 03:51PM CST
267,CSZ9540,B738,Taiyuan Wusu (TYN / ZBYN),Mon 01:52PM CST,Mon 03:41PM CST
268,CSZ9540,B738,Taiyuan Wusu (TYN / ZBYN),Mon 01:52PM CST,Mon 03:41PM CST
269,CSZ9159,B738,Beijing Capital Int'l (PEK / ZBAA),Mon 01:58PM CST,Mon 03:37PM CST
270,CSZ9530,B738,Zhuhai Int'l (ZUH / ZGSD),Mon 01:08PM CST,Mon 03:13PM CST
271,QDA6131,A320,Penglai International (YNT / ZSYT),Mon 01:59PM CST,Mon 03:11PM CST
272,CES2976,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 12:44PM CST,Mon 02:59PM CST
273,CSZ9807,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 12:42PM CST,Mon 02:42PM CST
274,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 12:18PM CST,Mon 02:25PM CST
275,CSZ8917,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Mon 12:38PM CST,Mon 02:20PM CST
276,DKH1846,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 12:23PM CST,Mon 02:12PM CST
277,CES2712,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 12:49PM CST,Mon 02:06PM CST
278,JYH1023,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 11:51AM CST,Mon 01:46PM CST
279,CSZ8516,B738,Nanning Wuxu Int'l (NNG / ZGNN),Mon 11:29AM CST,Mon 01:42PM CST
280,CES2768,A320,Beijing Daxing International Airport (PKX / ZBAD),Mon 11:47AM CST,Mon 01:24PM CST
281,CSZ9819,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 11:28AM CST,Mon 01:18PM CST
282,CSZ9803,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 11:07AM CST,Mon 01:09PM CST
283,CES2958,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 11:19AM CST,Mon 01:03PM CST
284,CES2930,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 10:48AM CST,Mon 12:57PM CST
285,CSC3051,A320,Luzhou (LZO / ZULZ),Mon 10:42AM CST,Mon 12:51PM CST
286,CSC3051,A320,Luzhou (LZO / ZULZ),Mon 10:42AM CST,Mon 12:51PM CST
287,EPA6217,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 10:29AM CST,Mon 12:27PM CST
288,JYH1071,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 10:05AM CST,Mon 12:26PM CST
289,CES2956,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 10:35AM CST,Mon 12:20PM CST
290,OTC7147,A321,Kunming Changshui Int'l (KMG / ZPPP),Mon 09:52AM CST,Mon 12:18PM CST
291,CES2732,A321,Beijing Capital Int'l (PEK / ZBAA),Mon 10:35AM CST,Mon 12:14PM CST
292,CDC8035,A320,Guiyang Longdongbao (KWE / ZUGY),Mon 10:04AM CST,Mon 12:07PM CST
293,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 10:08AM CST,Mon 11:54AM CST
294,CSZ9546,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 09:27AM CST,Mon 11:33AM CST
295,DKH1862,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 10:14AM CST,Mon 11:26AM CST
296,CSZ8124,B738,Changsha Huanghua Int'l (CSX / ZGHA),Mon 09:50AM CST,Mon 11:07AM CST
297,DKH1853,A320,Qingdao Liuting Int'l (TAO / ZSQD),Mon 09:53AM CST,Mon 11:07AM CST
298,CES2996,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 08:37AM CST,Mon 10:56AM CST
299,CSZ9805,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:48AM CST,Mon 10:50AM CST
300,CSZ9821,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 08:57AM CST,Mon 10:47AM CST
301,CSZ8506,A320,Quanzhou Jinjiang (JJN / ZSQZ),Mon 08:54AM CST,Mon 10:21AM CST
302,DKH1908,A321,Harbin Taiping Int'l (HRB / ZYHB),Mon 07:33AM CST,Mon 10:15AM CST
303,CSZ9801,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 07:24AM CST,Mon 09:26AM CST
304,CSZ9287,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:44AM CST,Mon 09:22AM CST
305,CES2933,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 07:46AM CST,Mon 09:17AM CST
306,CSZ8205,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:25AM CST,Mon 09:07AM CST
307,CES2862,A321,Beijing Daxing International Airport (PKX / ZBAD),Mon 09:03AM CST,10:35AM CST (?)
308,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Mon 07:12AM CST,Mon 08:48AM CST
309,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 06:09AM CST,Mon 07:54AM CST
310,CSS6945,B763,Beijing Capital Int'l (PEK / ZBAA),Mon 12:32AM CST,Mon 02:05AM CST
311,CES2908,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 12:10AM CST,Mon 02:02AM CST
312,CES2978,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 11:30PM CST,Mon 01:20AM CST
313,CES2966,A321,Changsha Huanghua Int'l (CSX / ZGHA),Sun 11:36PM CST,Mon 12:44AM CST
314,CSZ9817,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 10:23PM CST,Mon 12:25AM CST
315,CSZ9831,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 10:35PM CST,Mon 12:16AM CST
316,CES2968,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 10:25PM CST,Mon 12:02AM CST
317,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 09:50PM CST,Sun 11:30PM CST
318,OTC7234,A320,Lijiang (LJG / ZPLJ),Sun 08:53PM CST,Sun 11:14PM CST
319,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 09:50PM CST,Sun 11:30PM CST
320,OTC7234,A320,Lijiang (LJG / ZPLJ),Sun 08:53PM CST,Sun 11:14PM CST
321,DKH1858,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sun 09:59PM CST,Sun 11:04PM CST
322,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Sun 08:38PM CST,Sun 10:50PM CST
323,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Sun 08:20PM CST,Sun 10:29PM CST
324,CSZ8520,B738,Shubuling (LYI / ZSLY),Sun 09:31PM CST,Sun 10:21PM CST
325,CSZ9813,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 08:13PM CST,Sun 10:11PM CST
326,CSZ9544,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 08:00PM CST,Sun 10:06PM CST
327,CES2950,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 08:28PM CST,Sun 10:05PM CST
328,CES2986,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 07:45PM CST,Sun 10:03PM CST
329,CES9780,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 07:59PM CST,Sun 09:59PM CST
330,DKH1854,A320,Sanya Phoenix Int'l (SYX / ZJSY),Sun 07:00PM CST,Sun 09:52PM CST
331,CES2718,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 08:19PM CST,Sun 09:39PM CST
332,CSC8761,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 06:58PM CST,Sun 09:19PM CST
333,CSZ9285,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:23PM CST,Sun 09:05PM CST
334,RLH6556,B733,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 06:56PM CST,Sun 09:03PM CST
335,CSZ9811,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 06:28PM CST,Sun 08:22PM CST
336,EPA6218,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sun 05:32PM CST,Sun 08:04PM CST
337,EPA6218,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sun 05:32PM CST,Sun 08:04PM CST
338,CSC8625,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 05:51PM CST,Sun 08:00PM CST
339,CSN3209,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 06:00PM CST,Sun 07:54PM CST
340,RLH6555,B733,Kunming Changshui Int'l (KMG / ZPPP),Sun 05:28PM CST,Sun 07:52PM CST
341,CES2918,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 05:55PM CST,Sun 07:47PM CST
342,CES2702,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sun 06:36PM CST,Sun 07:47PM CST
343,CSZ8161,A320,Yuncheng (YCU / ZBYC),Sun 06:09PM CST,Sun 07:40PM CST
344,DKH1907,A321,Huizhou Pingtan Airport (HUZ / ZGHZ),Sun 05:52PM CST,Sun 07:34PM CST
345,OTC7148,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sun 04:52PM CST,Sun 07:30PM CST
346,CSZ8508,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 06:00PM CST,Sun 07:24PM CST
347,JYH1072,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 05:16PM CST,Sun 07:20PM CST
348,CSZ8524,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 05:09PM CST,Sun 07:15PM CST
349,CSN3917,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 05:33PM CST,Sun 07:11PM CST
350,CXA8537,B737,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 05:51PM CST,Sun 07:02PM CST
351,CSZ8542,B738,Yichang (YIH / ZHYC),Sun 05:15PM CST,Sun 06:35PM CST
352,DKH1848,A20N,Changsha Huanghua Int'l (CSX / ZGHA),Sun 05:03PM CST,Sun 06:25PM CST
353,CES2980,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 04:52PM CST,Sun 06:15PM CST
354,OTC7251,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 04:45PM CST,Sun 06:10PM CST
355,OTC7251,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 04:45PM CST,Sun 06:10PM CST
356,CES2850,A320,Zunyi (ZYI / ZUZY),Sun 04:15PM CST,Sun 05:55PM CST
357,CES2738,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 05:37PM CST,07:21PM CST (?)
358,CSZ9809,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 03:25PM CST,Sun 05:19PM CST
359,CSZ9829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 03:23PM CST,Sun 05:07PM CST
360,CES2934,A320,Zhanjiang (ZHA / ZGZJ),Sun 02:25PM CST,Sun 04:35PM CST
361,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 02:01PM CST,Sun 04:09PM CST
362,CES2958,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 02:15PM CST,Sun 04:06PM CST
363,CSZ9825,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 02:14PM CST,Sun 03:59PM CST
364,DKH1846,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 02:08PM CST,Sun 03:50PM CST
365,CES9778,A320,Sanya Phoenix Int'l (SYX / ZJSY),Sun 12:49PM CST,Sun 03:36PM CST
366,CSZ9159,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 01:54PM CST,Sun 03:31PM CST
367,CSC3051,A320,Luzhou (LZO / ZULZ),Sun 01:12PM CST,Sun 03:15PM CST
368,CES2976,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 12:49PM CST,Sun 03:09PM CST
369,CSZ9807,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 12:52PM CST,Sun 02:49PM CST
370,QDA6131,A320,Penglai International (YNT / ZSYT),Sun 01:34PM CST,Sun 02:45PM CST
371,OTC7210,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 01:26PM CST,Sun 02:44PM CST
372,CSZ8917,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Sun 12:30PM CST,Sun 02:09PM CST
373,CSZ8917,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Sun 12:30PM CST,Sun 02:09PM CST
374,JYH1046,B738,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sun 12:35PM CST,Sun 02:06PM CST
375,CES2712,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 12:38PM CST,Sun 02:05PM CST
376,DKH1853,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 12:21PM CST,Sun 01:29PM CST
377,CSZ9530,B738,Zhuhai Int'l (ZUH / ZGSD),Sun 11:16AM CST,Sun 01:20PM CST
378,CES2768,A320,Beijing Daxing International Airport (PKX / ZBAD),Sun 11:44AM CST,Sun 01:17PM CST
379,CES2930,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 11:04AM CST,Sun 01:10PM CST
380,CSZ9819,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 11:20AM CST,Sun 01:00PM CST
381,CSZ9803,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 10:54AM CST,Sun 12:46PM CST
382,EPA6217,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 10:40AM CST,Sun 12:37PM CST
383,CES2956,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 10:47AM CST,Sun 12:35PM CST
384,JYH1071,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 10:05AM CST,Sun 12:23PM CST
385,CDC8035,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 10:16AM CST,Sun 12:16PM CST
386,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 10:20AM CST,Sun 12:04PM CST
387,OTC7147,A321,Kunming Changshui Int'l (KMG / ZPPP),Sun 09:42AM CST,Sun 11:56AM CST
388,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 10:09AM CST,Sun 11:48AM CST
389,DKH1862,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 10:19AM CST,Sun 11:27AM CST
390,CSZ8124,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sun 09:54AM CST,Sun 11:10AM CST
391,CES2996,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:41AM CST,Sun 11:00AM CST
392,CES2732,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 10:50AM CST,12:32PM CST (?)
393,CSZ9805,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 08:46AM CST,Sun 10:44AM CST
394,CSZ9821,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 08:56AM CST,Sun 10:40AM CST
395,CES2862,A321,Beijing Daxing International Airport (PKX / ZBAD),Sun 09:00AM CST,Sun 10:36AM CST
396,DKH1908,A321,Harbin Taiping Int'l (HRB / ZYHB),Sun 07:39AM CST,Sun 10:20AM CST
397,CSZ8506,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 08:18AM CST,Sun 09:35AM CST
398,CSZ9287,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:46AM CST,Sun 09:28AM CST
399,CES2933,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sun 07:40AM CST,Sun 09:08AM CST
400,CSZ9801,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:13AM CST,Sun 09:05AM CST
401,JYH1023,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 07:01AM CST,Sun 08:45AM CST
402,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 07:01AM CST,Sun 08:42AM CST
403,CSZ8205,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 06:53AM CST,Sun 08:33AM CST
404,CSS6945,B763,Beijing Capital Int'l (PEK / ZBAA),Sun 01:33AM CST,Sun 03:09AM CST
405,CES2978,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 11:31PM CST,Sun 01:17AM CST
406,CES2966,A321,Changsha Huanghua Int'l (CSX / ZGHA),Sat 11:38PM CST,Sun 12:45AM CST
407,CES2908,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 10:57PM CST,Sun 12:38AM CST
408,CSZ9817,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 10:32PM CST,Sun 12:22AM CST
409,CSZ9831,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 10:21PM CST,Sat 11:58PM CST
410,CSZ9831,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 10:21PM CST,Sat 11:58PM CST
411,CES2968,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 10:12PM CST,Sat 11:55PM CST
412,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 09:27PM CST,Sat 11:19PM CST
413,DKH1858,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sat 10:08PM CST,Sat 11:14PM CST
414,CSZ9815,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:14PM CST,Sat 11:10PM CST
415,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Sat 08:35PM CST,Sat 10:34PM CST
416,CSZ8520,B738,Shubuling (LYI / ZSLY),Sat 09:35PM CST,Sat 10:28PM CST
417,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Sat 08:20PM CST,Sat 10:23PM CST
418,CSZ9813,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 08:13PM CST,Sat 10:05PM CST
419,CES2950,A320,Beijing Capital Int'l (PEK / ZBAA),Sat 08:26PM CST,Sat 10:04PM CST
420,CES2986,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 07:35PM CST,Sat 09:55PM CST
421,CSZ9544,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 07:34PM CST,Sat 09:35PM CST
422,CSC8761,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 07:01PM CST,Sat 09:20PM CST
423,CSZ9285,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 07:28PM CST,Sat 09:14PM CST
424,RLH6542,B733,Harbin Taiping Int'l (HRB / ZYHB),Sat 06:26PM CST,Sat 09:10PM CST
425,CSZ8518,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 07:20PM CST,Sat 09:00PM CST
426,CES2718,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 07:15PM CST,Sat 08:35PM CST
427,EPA6218,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sat 05:30PM CST,Sat 08:07PM CST
428,CSZ8161,A320,Yuncheng (YCU / ZBYC),Sat 06:18PM CST,Sat 08:03PM CST
429,CES9786,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 06:25PM CST,Sat 08:03PM CST
430,CSN3209,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 05:58PM CST,Sat 07:53PM CST
431,CES2918,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 06:00PM CST,Sat 07:48PM CST
432,DKH1907,A321,Huizhou Pingtan Airport (HUZ / ZGHZ),Sat 05:55PM CST,Sat 07:44PM CST
433,CES9780,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 07:42PM CST,09:48PM CST (?)
434,JYH1072,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 05:21PM CST,Sat 07:41PM CST
435,DKH1854,A320,Sanya Phoenix Int'l (SYX / ZJSY),Sat 04:47PM CST,Sat 07:36PM CST
436,CSZ8524,A320,Guiyang Longdongbao (KWE / ZUGY),Sat 05:38PM CST,Sat 07:32PM CST
437,OTC7148,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sat 04:55PM CST,Sat 07:26PM CST
438,CSN3917,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 05:34PM CST,Sat 07:22PM CST
439,CSZ9811,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 05:18PM CST,Sat 07:18PM CST
440,CSZ8508,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sat 05:55PM CST,Sat 07:12PM CST
441,CES2738,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 05:26PM CST,Sat 07:04PM CST
442,CXA8537,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 05:45PM CST,Sat 06:58PM CST
443,CES2980,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 04:46PM CST,Sat 06:15PM CST
444,DKH1848,A20N,Changsha Huanghua Int'l (CSX / ZGHA),Sat 04:49PM CST,Sat 06:09PM CST
