,标识符,机型,始发地,出发,到达
445,CSZ8542,B738,Yichang (YIH / ZHYC),Sat 04:46PM CST,Sat 06:07PM CST
446,OTC7251,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sat 04:51PM CST,Sat 06:01PM CST
447,CSZ9809,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 03:35PM CST,Sat 05:29PM CST
448,CES2702,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sat 04:01PM CST,Sat 05:11PM CST
449,CES2850,A320,Zunyi (ZYI / ZUZY),Sat 03:31PM CST,Sat 05:10PM CST
450,CSZ9829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 03:26PM CST,Sat 05:06PM CST
451,CES2934,A320,Zhanjiang (ZHA / ZGZJ),Sat 02:56PM CST,Sat 04:59PM CST
452,CSZ9825,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 02:15PM CST,Sat 03:53PM CST
453,CSZ9159,B738,Beijing Capital Int'l (PEK / ZBAA),Sat 01:53PM CST,Sat 03:32PM CST
454,CES2976,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 12:44PM CST,Sat 03:01PM CST
455,CSZ9807,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 12:45PM CST,Sat 02:36PM CST
456,CSZ8917,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Sat 12:37PM CST,Sat 02:26PM CST
457,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 12:11PM CST,Sat 02:22PM CST
458,CES2712,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 12:36PM CST,Sat 02:06PM CST
459,DKH1846,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 12:08PM CST,Sat 02:00PM CST
460,JYH1046,B738,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 12:19PM CST,Sat 01:56PM CST
461,CSZ9540,B738,Taiyuan Wusu (TYN / ZBYN),Sat 11:57AM CST,Sat 01:39PM CST
462,CES2768,A320,Beijing Daxing International Airport (PKX / ZBAD),Sat 11:47AM CST,Sat 01:22PM CST
463,CES2930,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 11:07AM CST,Sat 01:17PM CST
464,CSZ9530,B738,Zhuhai Int'l (ZUH / ZGSD),Sat 11:13AM CST,Sat 01:16PM CST
465,CSZ9819,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 11:20AM CST,Sat 01:12PM CST
466,CSZ9803,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 10:59AM CST,Sat 01:08PM CST
467,CES2958,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 11:15AM CST,Sat 01:04PM CST
468,CES2734,A320,Zhuhai Int'l (ZUH / ZGSD),Sat 01:01PM CST,02:51PM CST (?)
469,EPA6217,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 10:39AM CST,Sat 12:43PM CST
470,CES2956,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 10:47AM CST,Sat 12:34PM CST
471,CES2732,A321,Beijing Capital Int'l (PEK / ZBAA),Sat 10:45AM CST,Sat 12:30PM CST
472,JYH1071,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 10:05AM CST,Sat 12:27PM CST
473,CDC8035,A320,Guiyang Longdongbao (KWE / ZUGY),Sat 10:18AM CST,Sat 12:17PM CST
474,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 10:15AM CST,Sat 12:07PM CST
475,OTC7147,A321,Kunming Changshui Int'l (KMG / ZPPP),Sat 09:44AM CST,Sat 12:02PM CST
476,CSZ8124,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sat 10:33AM CST,Sat 11:56AM CST
477,RLH6541,B733,Kunming Changshui Int'l (KMG / ZPPP),Sat 09:22AM CST,Sat 11:39AM CST
478,DKH1862,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 10:16AM CST,Sat 11:31AM CST
479,CES2996,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:47AM CST,Sat 11:07AM CST
480,CSZ9805,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 08:55AM CST,Sat 11:00AM CST
481,DKH1853,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sat 09:50AM CST,Sat 10:55AM CST
482,CSZ9821,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 08:59AM CST,Sat 10:47AM CST
483,CES2862,A321,Beijing Daxing International Airport (PKX / ZBAD),Sat 09:13AM CST,Sat 10:41AM CST
484,CSC8623,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 08:18AM CST,Sat 10:19AM CST
485,DKH1908,A321,Harbin Taiping Int'l (HRB / ZYHB),Sat 07:31AM CST,Sat 10:11AM CST
486,CSZ8205,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 07:57AM CST,Sat 09:48AM CST
487,CSZ8506,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sat 08:14AM CST,Sat 09:44AM CST
488,CES2933,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 07:56AM CST,Sat 09:27AM CST
489,CSZ9801,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 07:22AM CST,Sat 09:19AM CST
490,JYH1023,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 06:58AM CST,Sat 08:44AM CST
491,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Sat 06:45AM CST,Sat 08:22AM CST
492,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 06:12AM CST,Sat 07:50AM CST
493,CSS6945,B763,Beijing Capital Int'l (PEK / ZBAA),Sat 12:34AM CST,Sat 02:08AM CST
494,CES2978,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 11:28PM CST,Sat 01:24AM CST
495,CES2966,A321,Changsha Huanghua Int'l (CSX / ZGHA),Fri 11:48PM CST,Sat 12:53AM CST
496,CES2908,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 11:00PM CST,Sat 12:42AM CST
497,CSZ9817,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 10:27PM CST,Sat 12:25AM CST
498,CSZ9831,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 10:34PM CST,Sat 12:18AM CST
499,CES2968,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 10:25PM CST,Sat 12:07AM CST
500,CSZ9815,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 09:27PM CST,Fri 11:28PM CST
501,CSZ9831,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 10:34PM CST,Sat 12:18AM CST
502,CES2968,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 10:25PM CST,Sat 12:07AM CST
503,CSZ9815,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 09:27PM CST,Fri 11:28PM CST
504,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 09:28PM CST,Fri 11:15PM CST
505,OTC7234,A320,Lijiang (LJG / ZPLJ),Fri 09:00PM CST,Fri 11:10PM CST
506,DKH1858,A321,Qingdao Liuting Int'l (TAO / ZSQD),Fri 09:53PM CST,Fri 11:04PM CST
507,CSZ8520,B738,Shubuling (LYI / ZSLY),Fri 09:38PM CST,Fri 10:35PM CST
508,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Fri 08:20PM CST,Fri 10:33PM CST
509,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Fri 08:24PM CST,Fri 10:29PM CST
510,CSZ9813,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 08:19PM CST,Fri 10:24PM CST
511,CES2950,A320,Beijing Capital Int'l (PEK / ZBAA),Fri 08:19PM CST,Fri 09:55PM CST
512,CES9780,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 07:46PM CST,Fri 09:49PM CST
513,CSZ9544,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 07:29PM CST,Fri 09:28PM CST
514,CSC8761,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 07:03PM CST,Fri 09:15PM CST
515,CSZ9285,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 07:21PM CST,Fri 09:09PM CST
516,CSZ8518,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 07:21PM CST,Fri 09:02PM CST
517,RLH6556,B733,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 06:55PM CST,Fri 08:57PM CST
518,CES2718,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 07:24PM CST,Fri 08:42PM CST
519,CSC8625,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 06:10PM CST,Fri 08:14PM CST
520,EPA6218,B738,Changchun Longjia Int'l (CGQ / ZYCC),Fri 05:30PM CST,Fri 08:05PM CST
521,CES2918,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 06:10PM CST,Fri 08:01PM CST
522,CSN3209,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 06:04PM CST,Fri 07:58PM CST
523,RLH6555,B733,Kunming Changshui Int'l (KMG / ZPPP),Fri 05:35PM CST,Fri 07:53PM CST
524,CSZ8161,A320,Yuncheng (YCU / ZBYC),Fri 06:06PM CST,Fri 07:50PM CST
525,CES9786,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 06:01PM CST,Fri 07:46PM CST
526,DKH1854,A320,Sanya Phoenix Int'l (SYX / ZJSY),Fri 04:44PM CST,Fri 07:41PM CST
527,CES9795,A320,Yining (YIN / ZWYN),Fri 03:17PM CST,Fri 07:40PM CST
528,DKH1907,A321,Huizhou Pingtan Airport (HUZ / ZGHZ),Fri 05:49PM CST,Fri 07:35PM CST
529,CES2986,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 07:34PM CST,09:53PM CST (?)
530,JYH1072,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 05:25PM CST,Fri 07:30PM CST
531,OTC7148,A321,Changchun Longjia Int'l (CGQ / ZYCC),Fri 04:56PM CST,Fri 07:30PM CST
532,CSZ8524,A320,Guiyang Longdongbao (KWE / ZUGY),Fri 05:30PM CST,Fri 07:22PM CST
533,CSN3917,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 05:38PM CST,Fri 07:20PM CST
534,CES2738,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 05:33PM CST,Fri 07:16PM CST
535,CSZ9811,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 05:16PM CST,Fri 07:16PM CST
536,CSZ8058,B738,Narita Int'l (NRT / RJAA),Fri 04:43PM JST,Fri 07:10PM CST
537,CXA8537,B737,Fuzhou Changle Int'l (FOC / ZSFZ),Fri 05:50PM CST,Fri 06:59PM CST
538,OTC7251,A320,Changsha Huanghua Int'l (CSX / ZGHA),Fri 05:09PM CST,Fri 06:16PM CST
539,CES2980,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 04:53PM CST,Fri 06:14PM CST
540,DKH1848,A20N,Changsha Huanghua Int'l (CSX / ZGHA),Fri 04:50PM CST,Fri 06:08PM CST
541,CSZ8542,B738,Yichang (YIH / ZHYC),Fri 04:48PM CST,Fri 06:04PM CST
542,CES2702,A321,Qingdao Liuting Int'l (TAO / ZSQD),Fri 04:47PM CST,Fri 05:53PM CST
543,CES2850,A320,Zunyi (ZYI / ZUZY),Fri 03:58PM CST,Fri 05:48PM CST
544,CSZ9809,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 03:26PM CST,Fri 05:22PM CST
545,CES2934,A320,Zhanjiang (ZHA / ZGZJ),Fri 03:14PM CST,Fri 05:20PM CST
546,CSZ9829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 03:25PM CST,Fri 05:11PM CST
547,CES9778,A320,Sanya Phoenix Int'l (SYX / ZJSY),Fri 01:23PM CST,Fri 04:06PM CST
548,CSZ9825,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 02:06PM CST,Fri 03:51PM CST
549,CSZ9159,B738,Beijing Capital Int'l (PEK / ZBAA),Fri 01:53PM CST,Fri 03:29PM CST
550,CES2976,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 01:03PM CST,Fri 03:20PM CST
551,OTC7210,A320,Quanzhou Jinjiang (JJN / ZSQZ),Fri 01:41PM CST,Fri 03:01PM CST
552,CSZ9807,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 12:52PM CST,Fri 02:54PM CST
553,CSZ8917,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Fri 12:57PM CST,Fri 02:41PM CST
554,CES2930,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 12:26PM CST,Fri 02:22PM CST
555,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 12:09PM CST,Fri 02:18PM CST
556,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 12:09PM CST,Fri 02:18PM CST
557,JYH1046,B738,Dalian Zhoushuizi Int'l (DLC / ZYTL),Fri 12:40PM CST,Fri 02:15PM CST
558,DKH1846,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 12:21PM CST,Fri 02:07PM CST
559,CES2712,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 12:38PM CST,Fri 02:01PM CST
560,CSZ9530,B738,Zhuhai Int'l (ZUH / ZGSD),Fri 11:44AM CST,Fri 01:41PM CST
561,CSZ8516,B738,Nanning Wuxu Int'l (NNG / ZGNN),Fri 11:20AM CST,Fri 01:27PM CST
562,CSZ9819,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 11:27AM CST,Fri 01:21PM CST
563,CSZ9803,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 11:08AM CST,Fri 01:10PM CST
564,CES2958,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 11:22AM CST,Fri 01:01PM CST
565,EPA6217,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 10:41AM CST,Fri 12:45PM CST
566,CES2956,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 10:46AM CST,Fri 12:28PM CST
567,CES2732,A321,Beijing Capital Int'l (PEK / ZBAA),Fri 10:41AM CST,Fri 12:18PM CST
568,CDC8035,A320,Guiyang Longdongbao (KWE / ZUGY),Fri 10:07AM CST,Fri 12:13PM CST
569,JYH1071,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 10:05AM CST,Fri 12:11PM CST
570,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 10:15AM CST,Fri 12:07PM CST
571,OTC7147,A321,Kunming Changshui Int'l (KMG / ZPPP),Fri 09:41AM CST,Fri 11:54AM CST
572,DKH1862,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Fri 10:33AM CST,Fri 11:40AM CST
573,CES2768,A320,Beijing Daxing International Airport (PKX / ZBAD),Fri 11:39AM CST,01:07PM CST (?)
574,CSZ9546,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 09:25AM CST,Fri 11:25AM CST
575,CSZ8124,B738,Changsha Huanghua Int'l (CSX / ZGHA),Fri 09:44AM CST,Fri 11:14AM CST
576,DKH1853,A320,Qingdao Liuting Int'l (TAO / ZSQD),Fri 09:46AM CST,Fri 11:06AM CST
577,CES2996,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 08:34AM CST,Fri 11:04AM CST
578,CSZ9805,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 08:52AM CST,Fri 10:58AM CST
579,CSZ9821,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 08:56AM CST,Fri 10:55AM CST
580,CES2862,A321,Beijing Daxing International Airport (PKX / ZBAD),Fri 09:08AM CST,Fri 10:41AM CST
581,DKH1908,A321,Harbin Taiping Int'l (HRB / ZYHB),Fri 07:37AM CST,Fri 10:18AM CST
582,CSZ8506,A320,Quanzhou Jinjiang (JJN / ZSQZ),Fri 08:14AM CST,Fri 09:29AM CST
583,CSZ9287,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 07:42AM CST,Fri 09:24AM CST
584,CSZ9801,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 07:18AM CST,Fri 09:14AM CST
585,CES2933,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Fri 07:38AM CST,Fri 09:06AM CST
586,JYH1023,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 06:58AM CST,Fri 08:52AM CST
587,CSZ8205,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 06:56AM CST,Fri 08:33AM CST
588,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Fri 06:40AM CST,Fri 08:16AM CST
589,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 06:11AM CST,Fri 07:52AM CST
590,CSS6945,73F,Beijing Capital Int'l (PEK / ZBAA),Fri 12:44AM CST,Fri 02:14AM CST
591,CES2978,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 11:38PM CST,Fri 01:29AM CST
592,CES2908,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 11:24PM CST,Fri 01:11AM CST
593,CES2908,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 11:24PM CST,Fri 01:11AM CST
594,CSZ9831,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 11:17PM CST,Fri 01:04AM CST
595,CES2966,A321,Changsha Huanghua Int'l (CSX / ZGHA),Thu 11:45PM CST,Fri 12:52AM CST
596,CSZ9817,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 10:27PM CST,Fri 12:27AM CST
597,CES2968,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 10:12PM CST,Thu 11:48PM CST
598,DKH1858,A321,Qingdao Liuting Int'l (TAO / ZSQD),Thu 09:53PM CST,Thu 11:06PM CST
599,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 09:16PM CST,Thu 11:03PM CST
600,CSZ9815,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 09:05PM CST,Thu 10:59PM CST
601,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Thu 08:36PM CST,Thu 10:49PM CST
602,CSZ8520,B738,Shubuling (LYI / ZSLY),Thu 09:42PM CST,Thu 10:36PM CST
603,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Thu 08:20PM CST,Thu 10:24PM CST
604,CSZ9813,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 08:14PM CST,Thu 10:14PM CST
605,CES9780,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 08:14PM CST,Thu 10:09PM CST
606,CES2950,A320,Beijing Capital Int'l (PEK / ZBAA),Thu 08:32PM CST,Thu 10:06PM CST
607,CES2986,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 07:29PM CST,Thu 09:47PM CST
608,CSC8761,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 07:23PM CST,Thu 09:35PM CST
609,CSZ9544,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 07:33PM CST,Thu 09:33PM CST
610,CES9786,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 07:32PM CST,Thu 09:18PM CST
611,CSZ9285,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 07:30PM CST,Thu 09:14PM CST
612,CSZ8518,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 07:21PM CST,Thu 09:08PM CST
613,CES2718,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 07:25PM CST,Thu 08:49PM CST
614,EPA6218,B738,Changchun Longjia Int'l (CGQ / ZYCC),Thu 05:54PM CST,Thu 08:21PM CST
615,RLH6542,B733,Harbin Taiping Int'l (HRB / ZYHB),Thu 05:30PM CST,Thu 08:16PM CST
616,CSN3209,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 06:09PM CST,Thu 08:11PM CST
617,OTC7148,A321,Changchun Longjia Int'l (CGQ / ZYCC),Thu 05:37PM CST,Thu 08:06PM CST
618,JYH1072,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 05:52PM CST,Thu 07:59PM CST
619,CES2918,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 06:02PM CST,Thu 07:59PM CST
620,CSN3917,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 06:13PM CST,Thu 07:54PM CST
621,DKH1907,A321,Huizhou Pingtan Airport (HUZ / ZGHZ),Thu 06:00PM CST,Thu 07:50PM CST
622,CSZ8161,A320,Yuncheng (YCU / ZBYC),Thu 06:10PM CST,Thu 07:44PM CST
623,DKH1854,A20N,Sanya Phoenix Int'l (SYX / ZJSY),Thu 04:43PM CST,Thu 07:35PM CST
624,CSZ8524,A320,Guiyang Longdongbao (KWE / ZUGY),Thu 05:33PM CST,Thu 07:30PM CST
625,CSZ9811,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 05:28PM CST,Thu 07:23PM CST
626,CES2738,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 05:34PM CST,Thu 07:16PM CST
627,CXA8537,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Thu 05:49PM CST,Thu 07:10PM CST
628,OTC7251,A320,Changsha Huanghua Int'l (CSX / ZGHA),Thu 05:10PM CST,Thu 06:26PM CST
629,CES2980,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 04:52PM CST,Thu 06:15PM CST
630,CES2980,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 04:52PM CST,Thu 06:15PM CST
631,DKH1848,A20N,Changsha Huanghua Int'l (CSX / ZGHA),Thu 04:50PM CST,Thu 06:12PM CST
632,CSZ8542,B738,Yichang (YIH / ZHYC),Thu 04:50PM CST,Thu 06:06PM CST
633,JYH1089,B738,Guiyang Longdongbao (KWE / ZUGY),Thu 04:00PM CST,Thu 06:03PM CST
634,CES2850,A320,Zunyi (ZYI / ZUZY),Thu 03:59PM CST,Thu 05:42PM CST
635,CSZ9809,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 03:32PM CST,Thu 05:32PM CST
636,CSZ9829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 03:20PM CST,Thu 05:11PM CST
637,CES2702,A321,Qingdao Liuting Int'l (TAO / ZSQD),Thu 03:59PM CST,Thu 05:08PM CST
638,CES2934,A320,Zhanjiang (ZHA / ZGZJ),Thu 02:31PM CST,Thu 04:44PM CST
639,CSZ9825,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 02:05PM CST,Thu 03:57PM CST
640,CDC8739,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Thu 02:00PM CST,Thu 03:37PM CST
641,CSZ9159,B738,Beijing Capital Int'l (PEK / ZBAA),Thu 02:01PM CST,Thu 03:35PM CST
642,CSZ9807,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 01:06PM CST,Thu 03:21PM CST
643,CES2976,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 12:57PM CST,Thu 03:18PM CST
644,QDA6131,A320,Penglai International (YNT / ZSYT),Thu 01:45PM CST,Thu 03:08PM CST
645,CES2734,A320,Zhuhai Int'l (ZUH / ZGSD),Thu 12:55PM CST,Thu 03:04PM CST
646,JYH1046,B738,Dalian Zhoushuizi Int'l (DLC / ZYTL),Thu 01:10PM CST,Thu 02:59PM CST
647,CES2712,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 01:13PM CST,Thu 02:52PM CST
648,CSZ8917,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Thu 12:33PM CST,Thu 02:48PM CST
649,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 12:21PM CST,Thu 02:32PM CST
650,DKH1846,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 12:23PM CST,Thu 02:04PM CST
651,CSZ9540,B738,Taiyuan Wusu (TYN / ZBYN),Thu 11:58AM CST,Thu 01:43PM CST
652,CSZ9803,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 11:30AM CST,Thu 01:40PM CST
653,CES2768,A320,Beijing Daxing International Airport (PKX / ZBAD),Thu 12:00PM CST,Thu 01:35PM CST
654,CSZ9530,B738,Zhuhai Int'l (ZUH / ZGSD),Thu 11:28AM CST,Thu 01:32PM CST
655,EPA6217,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 11:13AM CST,Thu 01:22PM CST
656,CES2958,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 11:38AM CST,Thu 01:19PM CST
657,CSZ9819,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 11:25AM CST,Thu 01:17PM CST
658,CES2930,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Thu 11:03AM CST,Thu 01:03PM CST
659,JYH1071,B738,Guiyang Longdongbao (KWE / ZUGY),Thu 10:05AM CST,Thu 12:53PM CST
660,CDC8035,A320,Guiyang Longdongbao (KWE / ZUGY),Thu 10:33AM CST,Thu 12:32PM CST
661,OTC7147,A321,Kunming Changshui Int'l (KMG / ZPPP),Thu 10:05AM CST,Thu 12:27PM CST
662,CES2956,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 10:44AM CST,Thu 12:22PM CST
663,CES2732,A321,Beijing Capital Int'l (PEK / ZBAA),Thu 10:39AM CST,Thu 12:14PM CST
664,CSZ9546,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 10:03AM CST,Thu 12:11PM CST
665,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 10:07AM CST,Thu 12:06PM CST
